ID,host,created_at,lifecycle_stage,cluster
6a617c19-ec47-47e6-92d1-6dac4bd9062c,novalima.citizenlab.co,2022-09-07 13:54:16 UTC,active,SAM
eb7990e2-d3cf-48fc-9006-1ee1d3a8f7ec,publicoescazu.cepal.org,2022-08-08 15:51:18 UTC,active,SAM
ba9cf243-fa37-446b-9975-836f820df650,participamop.citizenlab.co,2021-04-14 21:51:12 UTC,demo,SAM
1d6009ab-ced4-4230-b052-f145c02c9667,temucoparticipademo.citizenlab.co,2023-02-13 12:47:27 UTC,demo,SAM
c30d1842-6891-4a53-bea8-d587e86f0b12,debatenuevaconstitucion.citizenlab.co,2022-07-27 11:32:48 UTC,churned,SAM
42d60073-ac1b-41a8-97f1-e850ccb12864,demosanbernardo.citizenlab.co,2023-04-11 12:33:57 UTC,demo,SAM
e4818d1e-0328-4b7e-a2dd-16c890dff0eb,gorebiobiodemo.citizenlab.co,2022-11-21 10:15:11 UTC,demo,SAM
9d523872-637b-4ca5-bed7-75adda25b3f2,participaconenergia.citizenlab.co,2021-02-24 18:09:08 UTC,demo,SAM
0fc2c58d-6127-4bb7-b300-c7e1ee8ad65c,demotocopilla.citizenlab.co,2023-03-14 09:19:29 UTC,demo,SAM
adc63c5c-7b02-413a-a322-753e8a61a035,demomaculparticipa.citizenlab.co,2023-05-30 12:45:56 UTC,demo,SAM
795d61e2-f026-4d13-b2e4-81fbd4ef54c4,dialogonacional.citizenlab.co,2022-02-02 15:12:41 UTC,demo,SAM
14b2f1a2-0497-4429-b60a-27dcc47c35b8,jaiba1-demo.citizenlab.co,2022-02-02 13:17:36 UTC,demo,SAM
72bf60f0-43f4-440d-aab5-2dc2c2237321,participaconserviu.citizenlab.co,2022-10-19 12:59:19 UTC,demo,SAM
506b3503-ff32-40d0-b0d6-78c392b2bf01,dialogaciudadcndu.citizenlab.co,2021-06-21 17:35:05 UTC,churned,SAM
6d3bbc37-c69b-4b5f-9b24-eda2c1caac4d,consejoconstitucional.citizenlab.co,2023-02-09 19:10:31 UTC,demo,SAM
9597e2a1-a8dd-41cc-91d8-2c8a480769c5,santiago.demo.citizenlab.co,2020-01-27 11:26:31 UTC,demo,SAM
26b6357c-6636-4d41-9c77-9be3177a1af9,nunoaparticipa.citizenlab.co,2022-06-24 16:02:13 UTC,demo,SAM
9daa7f30-2751-4f64-a7fc-281dbba7a2e2,demohuechuraba.citizenlab.co,2023-02-15 12:29:31 UTC,demo,SAM
64fbc938-0bde-4d12-8b77-9a44370f7713,demoancud.citizenlab.co,2023-02-07 10:01:59 UTC,demo,SAM
5c75e1e1-ef66-494c-9713-1b3ac609d773,danitza.citizenlab.co,2023-06-15 20:31:41 UTC,demo,SAM
6618ad24-5c08-417e-9171-1f9906eef23e,demominmineria.citizenlab.co,2022-10-19 11:42:53 UTC,demo,SAM
80a2301f-0f8a-476c-8d47-dd6c8f942421,maipuparticipa.citizenlab.co,2022-02-09 10:34:28 UTC,demo,SAM
e946f05b-4dd5-4c95-8acc-0be173b9fa7d,humana.citizenlab.co,2022-02-02 01:40:33 UTC,demo,SAM
b0549a1b-c77f-4022-bf55-5d23bd9d05d0,demomelipilla.citizenlab.co,2022-05-04 13:24:18 UTC,demo,SAM
620618c4-9781-4d27-8298-4dbfaacb9768,concepcionparticipa.citizenlab.co,2021-07-23 14:31:35 UTC,demo,SAM
3aeea9ec-47c3-4177-b538-d8a46b4f199e,mexico3-demo.citizenlab.co,2021-12-15 13:23:54 UTC,demo,SAM
ccd1c1c9-315a-4860-834c-0767be344801,tuorganizacion.citizenlab.co,2023-08-02 01:25:34 UTC,demo,SAM
94613ee0-12b9-4884-a1ec-5a027cf2cd6b,mineriasustentable.citizenlab.co,2021-07-23 18:54:44 UTC,demo,SAM
a568ac5a-2e80-4a73-8fce-0a000b42f2b4,redpublica.citizenlab.co,2022-02-09 09:32:43 UTC,demo,SAM
c3aed55f-5cb7-494a-a935-e7433fb377bc,demolobarnechea.citizenlab.co,2023-05-18 12:44:31 UTC,demo,SAM
74de9d4d-e43e-431b-b69a-5d8a123c6a1e,corporacionciudadesparticipa.citizenlab.co,2023-07-11 13:57:52 UTC,demo,SAM
09ec8e8c-50a3-4208-bd1c-566ad243d86f,democodelcoandina.citizenlab.co,2023-08-04 08:54:41 UTC,demo,SAM
8fe2e082-3b23-44fd-829a-1e4d0172455f,demoarica.citizenlab.co,2022-02-09 10:38:30 UTC,demo,SAM
07d6c7ac-6013-42cf-9e58-a273e00886e3,demointerchile.citizenlab.co,2023-07-24 10:02:54 UTC,demo,SAM
fc8b32da-4aa0-48a6-82f5-525426d85fb8,demorenca.citizenlab.co,2022-06-08 21:29:00 UTC,demo,SAM
588055c2-885a-4feb-9747-05700bff1509,senama.demo.citizenlab.co,2020-02-05 17:25:58 UTC,demo,SAM
f601ae1e-bfca-4fc4-862e-e94da37a7836,holaamericademo.citizenlab.co,2023-09-05 10:25:51 UTC,demo,SAM
ad67c683-065f-4c12-9147-7d17b71b6630,metroparticipa.citizenlab.co,2022-07-11 16:12:33 UTC,demo,SAM
78f4d4e7-f1e9-4782-a69d-594320ed43be,goresantiago.citizenlab.co,2022-02-09 15:10:33 UTC,demo,SAM
e549b27f-fdc0-4e10-94c2-a8b7f8097c6d,ints-demo.citizenlab.co,2022-01-21 02:58:08 UTC,demo,SAM
233f92a7-b719-466e-9111-57e7b22c0722,democorfo.citizenlab.co,2022-08-16 15:58:37 UTC,demo,SAM
d72fa49e-4702-445b-9b57-909b2848e4ba,bogotademo.citizenlab.co,2022-07-11 15:13:23 UTC,demo,SAM
b31197f8-5da1-40bc-85b8-c35e764a7c0d,demovaldivia.citizenlab.co,2022-09-08 13:40:51 UTC,demo,SAM
73f1ece5-fc69-497b-8544-7ba82783f38a,democolbunmulchen.citizenlab.co,2022-04-25 08:48:34 UTC,demo,SAM
f8def281-ad0b-4ef2-811c-6d1e11d8896a,lacamaraparticipa.citizenlab.co,2021-01-27 19:30:26 UTC,demo,SAM
1920d601-9fe4-45be-8faa-68c8c79bec79,puntarenasdemo.citizenlab.co,2023-08-04 12:58:05 UTC,demo,SAM
7bb9958a-58a5-4976-8b2a-856eebf81e7e,demogeneradoras.citizenlab.co,2022-02-09 12:13:29 UTC,demo,SAM
e1141fe0-2685-48b6-aabc-eea1b3ac7c6d,argentina-demo.citizenlab.co,2021-08-10 16:14:49 UTC,demo,SAM
982a0215-4e0e-411c-bff9-48ed8a2295cb,democencosud.citizenlab.co,2023-09-05 10:47:24 UTC,demo,SAM
ddb0fb3c-76ea-4330-a0b7-65127546785a,seiaparticipativo.citizenlab.co,2021-07-05 14:05:50 UTC,demo,SAM
fe1285c8-84ed-4d2f-847f-2320d2fe7bab,mmademo.citizenlab.co,2022-07-21 11:15:18 UTC,demo,SAM
c01697de-9802-4142-960c-4d40a66292bd,elnuevotrato.citizenlab.co,2022-02-02 09:30:17 UTC,demo,SAM
1b66e930-5266-4249-9bb9-9f87e7eec86c,quilpueparticipa.citizenlab.co,2023-07-24 10:06:45 UTC,demo,SAM
d7d8b08a-0f3f-4cad-8abb-2f2ea439281d,quilicuraparticipa.citizenlab.co,2022-02-09 15:14:08 UTC,demo,SAM
194e1fdc-a9c8-4b81-80e3-5ca8bfe08b42,demodistritonorte.citizenlab.co,2023-05-23 15:32:42 UTC,demo,SAM
f074be83-d37d-4f86-bf1a-2a6230c99ea7,wemakesouthampton.citizenlab.co,2023-03-08 10:15:04 UTC,demo,UK
53ca6076-16ca-4a54-9750-3454620f9c85,outthereartsclosed.citizenlab.co,2022-12-20 13:36:15 UTC,churned,UK
bdb2d7ca-d015-47e8-a16e-b48998e1094a,lora-demo-platform-uk.citizenlab.co,2023-03-22 15:30:35 UTC,demo,UK
f8f1e93d-5da0-428b-a24a-376774d66a18,engage.hggt.co.uk,2023-06-29 10:08:31 UTC,active,UK
1a93641a-91b2-42bc-b3d9-e8b651807abc,qmul.citizenlab.co,2020-10-26 08:46:54 UTC,churned,UK
1cabe784-6be3-4012-8a34-d080e0dc4662,engage.stirling.gov.uk,2020-10-06 16:30:19 UTC,active,UK
f89fc666-63ce-4f9f-9d99-7573281bc3f3,giig.citizenlab.co,2023-01-20 10:22:10 UTC,churned,UK
ee41e8ad-6c17-422f-a22b-7de4133bffb6,telfordtrial.citizenlab.co,2022-07-14 13:31:38 UTC,active,UK
01f09e69-dfac-4aed-ae89-12f9851b896b,sustainability-koru-examples.citizenlab.co,2022-09-23 16:09:22 UTC,demo,UK
e23a3bf8-a4e6-4735-b464-6f2a53050d43,klimatekonnect.citizenlab.co,2022-04-19 10:23:57 UTC,active,UK
0d9dd606-342c-416b-926a-2452e47afa2f,chest-trial.citizenlab.co,2023-10-04 17:44:30 UTC,demo,UK
b2721b0c-316b-48ad-accd-d681aa4b2e1d,strategyconsultation.sportengland.org,2020-10-05 13:23:20 UTC,churned,UK
b561647b-1bec-4268-be1f-e1fb3fac09a1,cambridge.citizenlab.co,2022-04-04 13:56:35 UTC,active,UK
f1ba3cc1-29c2-4211-8d1b-c45561a1baef,edward-demo.citizenlab.co,2023-06-09 13:02:39 UTC,demo,UK
8e7e4b1a-e78f-40f7-9d4a-cba3475809b3,strategiclocalplan.citizenlab.co,2023-11-22 10:39:54 UTC,active,UK
07743462-4a76-4562-89c4-797faa02a857,westofengland.citizenlab.co,2023-08-24 08:50:43 UTC,active,UK
44b1396d-7c23-4579-8dc6-ef5bddad602f,democharly-platform.citizenlab.co,2023-04-11 13:17:27 UTC,demo,UK
d708300c-c35b-4b69-9a00-aafab3b5b605,carmart-trial.citizenlab.co,2023-11-06 13:26:14 UTC,demo,UK
a6e8fb1c-3121-4518-bf08-acb158c5a9d3,engage.westminster.gov.uk,2021-07-15 14:00:36 UTC,churned,UK
c2de2cab-d8a3-4bf7-811c-66f105a1e0c7,yourvoice.thanet.gov.uk,2022-05-30 06:22:20 UTC,active,UK
d87b50b5-42d3-4edd-b87b-7597d2f77c77,newhamco-create.co.uk,2020-06-04 07:26:47 UTC,active,UK
94b460d2-40d1-4126-98df-cb12d5ccbb63,nwg.citizenlab.co,2023-10-16 18:15:44 UTC,demo,UK
9abb91ab-5681-43ce-8178-77449e9bf19b,getinvolved.dorsetcouncil.gov.uk,2022-01-04 13:25:18 UTC,churned,UK
2b278af7-c575-436c-bd6d-45dce1434cab,brightonandhove-demo.citizenlab.co,2023-04-17 09:00:12 UTC,demo,UK
9e7294f9-e616-4152-a079-f63395c736e7,simon-uk-certs.citizenlab.co,2023-11-30 09:10:29 UTC,demo,UK
725563d4-744b-4178-9744-60f90c70d00a,rabi-demo.citizenlab.co,2022-09-29 09:39:43 UTC,demo,UK
3e4b00a0-f723-460e-86d0-f72ef9f49592,colettessandbox.citizenlab.co,2023-11-29 13:27:57 UTC,demo,UK
4e717491-1693-486f-b776-4c81076909fb,engage.restorationandrenewal.uk,2021-03-15 10:39:26 UTC,churned,UK
687cb424-5a23-42c3-a575-8f46bd6c015b,ards-northdown.citizenlab.co,2023-07-04 10:00:40 UTC,active,UK
2cdf6c49-d92d-4960-ac56-3a52af1adac0,fraser-demo.citizenlab.co,2023-06-05 09:21:07 UTC,demo,UK
aec2b992-3045-490f-ad62-c165a38e554c,baberghandmidsuffolk.citizenlab.co,2023-05-04 08:25:53 UTC,active,UK
89772379-0f42-43d5-afd0-422ca0fd3d27,lbs-trial.citizenlab.co,2023-11-17 13:07:25 UTC,demo,UK
0b54e9be-3532-47b0-aa12-760d3301ca29,yourvoice.westoxon.gov.uk,2023-04-17 12:23:28 UTC,active,UK
702b693e-2e80-419b-9d00-f8fde0426cba,innovation-hub.citizenlab.co,2022-02-21 10:24:45 UTC,active,UK
7fbadfb3-8ce2-48d0-aa23-7505ae3e35f0,newforest.citizenlab.co,2023-06-12 15:15:47 UTC,active,UK
c90ee494-cb4f-443c-a909-747e705f9d80,participate.wigan.gov.uk,2023-01-16 15:43:19 UTC,active,UK
61332112-fb60-469b-90bf-3930dbc4b060,goc.citizenlab.co,2023-10-05 12:33:17 UTC,active,UK
270566ad-3cd1-424f-9848-db9372666acf,havant.citizenlab.co,2022-05-24 13:54:37 UTC,active,UK
772a64ee-a4d2-48c9-8d2d-32103007b573,colettessandbox2.citizenlab.co,2023-11-29 13:53:03 UTC,demo,UK
ec693d91-2e2c-43d7-915f-84f9f3e34786,shaping.salford.gov.uk,2023-06-06 14:50:56 UTC,active,UK
f81b1cf2-1972-49bb-8c4a-fb4afd408980,cqc.citizenlab.co,2018-10-27 17:46:23 UTC,active,UK
c5e6c687-4296-40be-95e9-777f05dbb20d,pclengagement-hub.co.uk,2021-06-22 11:48:04 UTC,active,UK
c96421bc-d270-41ad-b13f-da9285c906b9,englandathletics.citizenlab.co,2022-10-17 12:40:27 UTC,active,UK
260a1099-9be4-4c7c-b978-4dd27a476235,old-nmc.citizenlab.co,2021-01-07 13:08:31 UTC,churned,UK
4efebbb0-a2e0-41b5-b49a-8d524db30d9f,care-inspectorate.citizenlab.co,2021-02-09 09:51:23 UTC,active,UK
3a0fe6ab-659e-4881-a561-b6d04220c378,falkirkdemo.citizenlab.co,2023-09-26 09:58:28 UTC,demo,UK
8fdbfff3-2805-4571-a2f9-cc61a8c278e2,staffy-trial.citizenlab.co,2023-09-29 13:40:45 UTC,demo,UK
ad9d9176-b336-4c6f-8b15-0a85ef1c92a3,city-of-london.citizenlab.co,2021-03-10 13:25:35 UTC,churned,UK
ce722650-d561-4631-b500-d0ace366efb9,healthwatch-england.citizenlab.co,2021-02-02 15:23:38 UTC,churned,UK
1ba91d5f-d055-4eda-ad80-789fdd759f73,engage.wokingham.gov.uk,2021-07-13 16:33:08 UTC,active,UK
f077469b-0687-43d1-a874-08ef032ea668,newplanforimmigration.com,2021-01-27 09:31:59 UTC,churned,UK
ba48f4fa-c326-47ec-9bc8-5766732375fb,communitystream.co.uk,2020-05-11 11:47:39 UTC,churned,UK
5656079f-f516-43a0-ad6f-a5ed7c87a6ef,new-lora-demo.citizenlab.co,2023-11-17 13:03:35 UTC,demo,UK
632a5ab9-a41f-4d29-aab4-f9d4e053a25f,nick-demo.citizenlab.co,2023-10-11 13:20:20 UTC,demo,UK
6a556284-3bea-4fe7-ad85-117180a1e8d4,northnorth.citizenlab.co,2023-10-04 11:08:57 UTC,demo,UK
3aafddfb-3bec-490e-88c6-ead1f94d0036,participateplus.falkirk.gov.uk,2023-06-27 13:20:05 UTC,active,UK
292ec9dd-7bb5-4878-924c-ac0c604eea6d,benfsandbox.citizenlab.co,2022-02-24 16:34:06 UTC,demo,UK
331b37e0-d072-44f1-9182-d402f5a6a264,oldbank-of-england.citizenlab.co,2021-05-07 09:59:14 UTC,churned,UK
03809a3f-6e80-471c-9763-f719fe7248bb,haveyoursay.brent.gov.uk,2021-04-06 09:18:42 UTC,active,UK
2b1dfabb-30dc-404b-87a3-04083240f3a9,hastings.citizenlab.co,2021-09-09 08:12:11 UTC,churned,UK
8040c555-1252-4113-bf84-f7627a47768b,north-york-cc.citizenlab.co,2023-06-07 11:32:12 UTC,demo,UK
a14be202-7bf9-4350-af58-a774bdf8f878,your.cotswold.gov.uk,2023-09-27 15:07:27 UTC,active,UK
96fb02f4-c382-45d7-9515-96073148de2e,sebi.demo.citizenlab.co,2023-10-26 15:07:57 UTC,not_applicable,EU
4d0ee05c-381a-471b-b298-53a72069f23e,samen.stedebroec.nl,2021-04-20 14:41:37 UTC,active,EU
c862618a-c8c0-4fea-bea4-a6302c385abf,gent-old.citizenlab.co,2021-05-26 14:37:55 UTC,demo,EU
9ba241fc-1e07-4dbd-8a82-950564d92c35,zottegem.citizenlab.co,2020-11-04 06:59:44 UTC,active,EU
b69b2776-dffa-4527-89d2-0f1fd2b6b50d,jeparticipe.soumagne.be,2022-03-25 08:05:54 UTC,active,EU
0e8cbc3e-f184-4a71-9d92-5862dc0f86fc,leeuwdenktmee.be,2023-06-29 16:58:38 UTC,active,EU
4a74f4c8-e4da-4219-9c0c-dab855a41ba5,alexandertmptestshouldwork.citizenlab.co,2023-11-09 11:26:25 UTC,trial,EU
80ec3028-0235-4a2d-8081-cdf825841feb,demo-willebroek.citizenlab.co,2023-10-25 07:09:45 UTC,demo,EU
991a4d4d-7287-48c7-ae12-7351c646e62a,itinera.demo.citizenlab.co,2023-03-30 15:25:34 UTC,expired_trial,EU
fc3c845a-14b4-43ce-b0f0-c740cba2a4e6,umk.citizenlab.co,2023-10-09 09:28:03 UTC,active,EU
c972d164-5932-428c-b6cc-2d578e706c8e,doemee.gulpen-wittem.nl,2023-01-16 11:48:33 UTC,active,EU
3220f8e3-f226-4217-8b88-17d894991c8b,alexandertmptest.citizenlab.co,2023-11-09 08:47:37 UTC,trial,EU
f98434e1-7f49-4321-93d2-4b6d2f8ab7d5,d-plan.demo.citizenlab.co,2022-01-31 10:12:33 UTC,demo,EU
f1265d4a-8262-4268-b5b5-96ee65b6a2b2,cayenne.citizenlab.co,2023-09-19 14:08:19 UTC,active,EU
ed64f84b-b4a4-44e6-ad73-66c6e64b5531,wittenberge.citizenlab.co,2023-10-10 08:09:00 UTC,active,EU
29b8dd83-4a06-4949-8596-9190b28d63e0,habay.citizenlab.co,2019-09-20 14:17:04 UTC,active,EU
85d790cb-0c98-45a7-96e9-db60d11e3d35,alexandertmptestfour.citizenlab.co,2023-11-09 08:20:52 UTC,trial,EU
f1e309e8-2a90-4847-8b0d-88ab8a3d0660,ideas4planet.be,2018-08-28 13:29:13 UTC,churned,EU
15727cd7-5abf-45dc-b2a3-c56fb82e9329,forum.urbansecurity.be,2020-04-01 16:02:44 UTC,churned,EU
20285c63-f7eb-410e-be0c-ba251f54b374,hulst.citizenlab.co,2023-11-21 10:14:06 UTC,active,EU
aa28509d-02f8-4bc3-8f61-594cf0917a14,adrien-moderator-confirmation-test-20231114.citizenlab.co,2023-11-14 16:31:23 UTC,demo,EU
4c575106-890b-4ee7-90ce-5146014ecf3c,wolfurt.citizenlab.co,2023-09-07 12:26:04 UTC,active,EU
f7535d7f-7fcf-44c1-9c8b-6ece4748db02,praatmee.goeree-overflakkee.nl,2023-08-10 11:52:00 UTC,active,EU
e7c76ef9-1c14-475c-8dc9-6f454aa36d49,denkmee.noord-beveland.nl,2023-09-07 06:36:29 UTC,active,EU
be6cc817-62a3-4ec6-80f0-ed4826c78776,mitgestalten.wetzlar.de,2023-02-14 09:41:46 UTC,active,EU
49c318fa-04f6-4ac6-af33-6124ff6d16ca,joostcity.citizenlab.co,2022-01-31 08:15:16 UTC,demo,EU
ed1f00b9-ebd9-447d-82c1-f13530872508,riga-test-platform.citizenlab.co,2023-08-16 12:04:37 UTC,demo,EU
805359b7-c9aa-48f9-b18e-5746fa13cdab,mom-sg.citizenlab.co,2021-06-20 12:59:09 UTC,demo,EU
ed4c9b53-c056-48f8-bab7-edca6f11b774,antwerpen-demo.citizenlab.co,2023-12-05 08:04:10 UTC,demo,EU
469f3158-d2eb-43ae-9fa9-b8a1a5b29463,.citizenlab.co,2023-11-08 15:34:36 UTC,trial,EU
cd484fe0-546b-46b7-94db-db57fa24a070,adminhqtest5.citizenlab.co,2023-11-30 09:14:10 UTC,demo,EU
0c99098b-d560-460c-a23b-9b41b2978731,alexandertestdeleteme5.citizenlab.co,2023-11-30 13:00:16 UTC,trial,EU
6ad4dac3-a238-4149-be7e-27e7c0e03f4a,denkmee.sint-truiden.be,2021-02-25 12:30:18 UTC,active,EU
05f2a4e8-4ea0-49a1-8224-61be4fc08c23,projectpubliek.bilzen.be,2023-07-05 10:49:15 UTC,active,EU
9c51cb52-6277-4458-8504-fc38273a8dd2,gamleosloinvolverer.no,2020-08-28 11:59:31 UTC,active,EU
a2be5a9a-cdf7-4175-9913-d719f85f2e17,dudelange.demo.citizenlab.co,2023-07-18 14:40:50 UTC,trial,EU
e2bfb25e-eb56-45b7-8509-0a04e5e56d21,vgc.citizenlab.co,2023-10-06 07:56:45 UTC,active,EU
c33cd9bf-04c6-492f-94d2-c458b3c9bdbe,bouwmeeaanbeernem.be,2023-08-18 08:36:04 UTC,active,EU
bb67d75a-b370-4b35-aac4-e1f6c9db4ee9,adrien-moderator-confirmation-test-7.citizenlab.co,2023-11-15 15:00:25 UTC,active,EU
b5af7754-2173-48c3-84f4-4d3c88bcce28,borsele.citizenlab.co,2023-10-18 06:48:36 UTC,active,EU
2ce87ce8-ea55-41cf-9f90-67baadd3bc09,emmaus.citizenlab.co,2023-08-18 08:25:45 UTC,active,EU
b6b5dd4e-2dfb-4eef-a7e2-7d3d14e6aab4,adrien-moderator-confirmation-test-10.citizenlab.co,2023-11-16 13:13:25 UTC,demo,EU
f5b02efc-66d0-4f63-af0c-6dd1da49db22,bwbrabant.citizenlab.co,2023-10-02 18:48:26 UTC,expired_trial,EU
d96d8e1f-b405-47df-bbe3-07769f7781c1,sammenom.rudersdal.dk,2021-05-31 08:44:30 UTC,active,EU
1c78d6f9-47a9-4d7d-a391-41a533b0982f,klimaforum.fredensborg.dk,2023-02-01 14:52:14 UTC,active,EU
b160f5c3-0e27-4de3-8155-9532ea90a19b,jeparticipe-stpdp.demo.citizenlab.co,2023-10-13 13:15:44 UTC,expired_trial,EU
39fc52a0-5ce2-4881-bca4-c9072c9c1ce2,meedoen.losser.nl,2020-12-17 15:13:34 UTC,active,EU
0b705954-12c5-4f36-9fda-792a38ecc373,juleslesmart.citizenlab.co,2018-02-01 08:12:05 UTC,churned,EU
feaecdaf-7eeb-4b0a-8232-681e56d54eb2,borgerinddragelse.halsnaes.dk,2022-07-26 06:24:15 UTC,active,EU
007d418f-0d48-415c-8cc6-f53e48441a51,samen.berlaar.be,2021-04-09 15:35:36 UTC,active,EU
61020f35-d923-4c75-b886-36075e51b3bf,sound-diplomacy.citizenlab.co,2020-12-27 06:39:00 UTC,demo,EU
6c2ed4e3-b307-4082-9bfe-9f2328f681d5,launch-fr-fr.template.citizenlab.co,2020-02-04 11:25:01 UTC,demo,EU
cd23079c-5c97-40a0-add6-47cb3ba6d901,dypall-demo.citizenlab.co,2021-09-04 08:32:02 UTC,demo,EU
ed5802fb-2300-40b3-ad8f-97850152837b,participez.sceaux.fr,2023-10-23 14:13:29 UTC,active,EU
55700104-a4dd-40c5-b727-90e527a5cd7f,uxusertesting.citizenlab.co,2023-10-13 10:07:56 UTC,not_applicable,EU
0ee6584c-985c-45f3-9e35-be2df7d782c9,alexandertestdeleteme4.citizenlab.co,2023-11-30 12:34:26 UTC,trial,EU
9f772efa-16d4-449c-a49a-f4bc57797a10,trial-en.template.citizenlab.co,2021-03-06 18:42:11 UTC,demo,EU
c390b2d7-25c2-4510-8b2a-37dfff450dc7,budgetparticipatif.gembloux.be,2023-09-21 14:57:43 UTC,active,EU
132cd3a9-8d39-4918-9b43-1c8f9c58e27f,hannah.demo.citizenlab.co,2023-11-22 11:17:51 UTC,demo,EU
b49153a3-5868-42b6-83f6-35e0d8262755,us-template.demo.citizenlab.co,2022-06-07 09:25:41 UTC,demo,EU
9eab385c-2678-45fc-ae65-0b971b03cd12,dialogportalen.odense.dk,2021-02-06 11:23:43 UTC,active,EU
14361095-fd05-45a3-8e5d-1003cf7038b6,geefsmaak.boom.be,2021-04-30 13:29:07 UTC,active,EU
f0e05ce4-99b0-49f8-b7a8-43e2e2083f0f,test-active.citizenlab.co,2020-06-09 14:48:37 UTC,active,EU
4884c793-be99-4e24-8ce9-7212162548bb,sebitestdefaulthomepage.demo.citizenlab.co,2023-12-05 16:04:38 UTC,demo,EU
9181e75c-3789-48b5-b81c-93e697408830,spwinterieur.citizenlab.co,2019-11-13 13:26:51 UTC,churned,EU
642c3d5f-9b5e-4c90-b3c8-599050063ab0,albertslund.citizenlab.co,2022-05-02 07:40:14 UTC,active,EU
fde39845-8730-4bc3-9669-e118e5dec6be,adrien-moderator-confirmation-test-8.citizenlab.co,2023-11-15 15:03:44 UTC,demo,EU
0d324ba6-b544-4c53-a48b-5c8bee1c4926,denkmee.pijnacker-nootdorp.nl,2023-08-01 11:56:04 UTC,active,EU
cf1205b6-84e7-450d-b351-65c70c48bbb0,esneux.demo.citizenlab.co,2023-08-24 13:09:23 UTC,trial,EU
097d97ca-fbd0-44ae-b6e1-cce26c8c1df5,denkmee.dendermonde.be,2017-10-06 07:08:50 UTC,active,EU
70c11064-71d0-47c3-a229-a35c68f96073,labo-newb.citizenlab.co,2021-04-01 11:54:35 UTC,churned,EU
1a13dd8f-7867-4644-b7ea-c2444b7f97cd,doemee.alken.be,2020-02-18 08:17:04 UTC,active,EU
460920fa-3942-4126-bf54-f1d2e4ba1693,ons.oostende.be,2021-06-07 15:12:27 UTC,active,EU
e6aaeb31-71aa-4a25-a4e8-92878a9efad5,participationcitoyenne.vitry94.fr,2020-11-20 12:09:14 UTC,active,EU
3cf4db33-61a7-4e44-8031-a518ae22a15c,dresden-mobilitaet.test.citizenlab.co,2023-09-04 14:18:42 UTC,demo,EU
c0d1b3e8-9db3-471c-8af7-b1055ef89132,wijmakenevergem.be,2020-10-22 14:23:48 UTC,active,EU
8132c911-21ff-4a3d-86af-0ba6adfda10a,lier.citizenlab.co,2023-10-24 09:28:29 UTC,active,EU
8ad4133d-5355-4023-8c4d-3afdc948a118,adminhqtest6.citizenlab.co,2023-11-30 09:20:42 UTC,demo,EU
e27ac1e0-5beb-47e5-b68b-846c5bddbe2a,denkmee.utrecht.nl,2020-06-09 12:20:23 UTC,active,EU
ba6e235f-aac4-43c0-bd54-ef05ce9c3d25,kickbelgium.citizenlab.co,2023-11-28 14:04:27 UTC,active,EU
95f228c9-876b-4995-96d2-8eb0241b0b1c,adminhqtest2.citizenlab.co,2023-11-22 16:27:29 UTC,demo,EU
bf56e0f5-fe60-4b3a-8bf6-e9a11e1bab69,jeparticipe.deville-les-rouen.fr,2022-03-17 08:32:14 UTC,active,EU
6c6492e0-894e-46e3-b1bb-5785d3fe386f,alexandertmptesttwo.citizenlab.co,2023-11-08 17:59:41 UTC,trial,EU
c6f191ae-3325-40d9-9656-3064e659e3aa,landkreisregensburg-test.citizenlab.co,2023-10-23 10:43:15 UTC,demo,EU
50ab48af-3970-47f4-806b-d05764bcf025,mobiliteitsvisie2040.vlaanderen.be,2020-04-21 06:49:05 UTC,active,EU
22fe36b5-d448-4a24-a0fa-962dde27abbe,ueberlingen.citizenlab.co,2023-08-07 14:30:51 UTC,active,EU
cba71d7c-45b5-4d5b-a28a-24e4a2775b04,zuurstof-testplatform.citizenlab.co,2021-05-06 07:54:18 UTC,active,EU
2700e43f-090e-43c4-821a-47922edf8bbc,trialnl.citizenlab.co,2021-09-29 08:35:52 UTC,demo,EU
61b4ca70-e373-47b5-a304-cd74143ea1e6,goeg-test.citizenlab.co,2023-12-05 16:07:46 UTC,demo,EU
ce4e756f-a671-49ae-9b95-9cb0550925ba,nola.demo.citizenlab.co,2023-10-17 09:20:49 UTC,demo,EU
59dc1a35-ff66-4bdf-98f2-eab20267b6d9,adminhqtest1.citizenlab.co,2023-11-22 16:22:37 UTC,demo,EU
021b0680-afe7-4332-af65-8d9af5c1aeaf,20262031.citizenlab.co,2023-10-02 11:23:35 UTC,demo,EU
070242cd-7862-4614-9f68-0fae4e6e6ad5,santjoan-demo.citizenlab.co,2023-10-30 13:58:56 UTC,demo,EU
889504f6-bb7a-4ec4-bf89-92c2a8bd68e7,ville-quebec.demo.citizenlab.co,2023-11-10 15:00:31 UTC,trial,EU
0b626d05-ab50-475a-98ea-8149e7989bea,participation.frw.be,2018-01-15 23:38:34 UTC,active,EU
c3cfe5a3-0e16-4ef5-858e-86891cc2dc53,denkmee.amstelveen.nl,2019-07-25 11:31:53 UTC,active,EU
a95a8377-a71a-439b-b1f0-33387e58a468,serbia2-demo.citizenlab.co,2022-02-03 13:42:29 UTC,demo,EU
